po_id,supplier,order_date,delivery_date,item_category,order_status,quantity,unit_price,negotiated_price,defective_units,compliance,defect_data_missing,delivery_date_issue,total_order_value,negotiated_total,savings_amount,savings_pct,lead_time_days,order_year,order_quarter,order_month,defect_rate,on_time,compliant,lead_time_category
PO-00667,Alpha_Inc,2023-03-01,2023-03-05,Raw Materials,Partially Delivered,818,51.89,47.85,12,Yes,FALSE,Nothing,42446.020000000004,39141.3,3304.720000000001,7.785700520331469,4,2023,1,2023-03-01,1.466992665036675,On Time,1,Short
PO-00668,Beta_Supplies,2023-02-22,2023-03-05,Office Supplies,Delivered,1065,47.49,41.42,113,Yes,FALSE,Nothing,50576.85,44112.3,6464.549999999996,12.781638239629395,11,2023,1,2023-02-01,10.610328638497652,On Time,1,Short
PO-00669,Gamma_Co,2022-12-05,2022-12-17,Packaging,Delivered,1398,75.08,67.09,57,Yes,FALSE,Nothing,104961.84,93791.82,11170.01999999999,10.641981885988272,12,2022,4,2022-12-01,4.07725321888412,On Time,1,Short
PO-00670,Beta_Supplies,2023-07-10,2023-07-17,Packaging,Delivered,565,32.31,29.76,60,Yes,FALSE,Nothing,18255.15,16814.4,1440.75,7.892293407613743,7,2023,3,2023-07-01,10.619469026548673,On Time,1,Short
PO-00671,Epsilon_Group,2023-04-23,2023-05-06,Packaging,Pending,1089,102.66,89.21,33,Yes,FALSE,Nothing,111796.73999999999,97149.68999999999,14647.050000000003,13.101500097408925,13,2023,2,2023-04-01,3.0303030303030303,On Time,1,Short
PO-00672,Delta_Logistics,2023-03-02,2023-03-04,Electronics,Delivered,841,86.43,83.77,125,No,FALSE,Nothing,72687.63,70450.56999999999,2237.060000000012,3.0776350804119064,2,2023,1,2023-03-01,14.863258026159334,On Time,0,Short
PO-00673,Delta_Logistics,2022-03-05,2022-03-16,Electronics,Delivered,385,18.23,17.74,0,Yes,FALSE,Nothing,7018.55,6829.9,188.65000000000055,2.6878771256171254,11,2022,1,2022-03-01,0,On Time,1,Short
PO-00674,Epsilon_Group,2022-07-31,2022-08-17,Office Supplies,Delivered,1832,49.01,41.86,52,Yes,FALSE,Nothing,89786.31999999999,76687.52,13098.799999999988,14.58885941644562,17,2022,3,2022-07-01,2.8384279475982535,Slightly Late,1,Moderate
PO-00675,Beta_Supplies,2023-03-07,2023-03-27,Raw Materials,Delivered,307,95.36,83.63,29,Yes,FALSE,Nothing,29275.52,25674.41,3601.1100000000006,12.300755033557051,20,2023,1,2023-03-01,9.446254071661238,Slightly Late,1,Moderate
PO-00676,Epsilon_Group,2023-02-03,2023-02-08,Office Supplies,Delivered,546,101.2,97.82,21,Yes,FALSE,Nothing,55255.200000000004,53409.719999999994,1845.4800000000105,3.33992094861661,5,2023,1,2023-02-01,3.8461538461538463,On Time,1,Short
PO-00677,Delta_Logistics,2023-08-22,2023-09-11,Raw Materials,Delivered,945,57.01,55.14,147,No,FALSE,Nothing,53874.45,52107.3,1767.1499999999942,3.2801262936326916,20,2023,3,2023-08-01,15.555555555555555,Slightly Late,0,Moderate
PO-00678,Delta_Logistics,2023-12-14,2023-12-27,MRO,Pending,209,72.71,64.34,39,Yes,FALSE,Nothing,15196.39,13447.060000000001,1749.329999999998,11.51148397744463,13,2023,4,2023-12-01,18.660287081339714,On Time,1,Short
PO-00679,Beta_Supplies,2022-01-21,NA,Packaging,Delivered,1548,25.03,22.87,0,Yes,FALSE,Missing for delivered,38746.44,35402.76,3343.6800000000003,8.629644426687975,NA,2022,1,2022-01-01,0,NA,1,NA
PO-00680,Delta_Logistics,2023-08-13,2023-08-23,Raw Materials,Delivered,901,108.63,106.3,141,Yes,FALSE,Nothing,97875.62999999999,95776.3,2099.329999999987,2.1448955168922015,10,2023,3,2023-08-01,15.64927857935627,On Time,1,Short
PO-00681,Epsilon_Group,2023-01-25,2023-02-11,Packaging,Delivered,1737,32.7,31.02,48,Yes,FALSE,Nothing,56799.9,53881.74,2918.1600000000035,5.137614678899092,17,2023,1,2023-01-01,2.763385146804836,Slightly Late,1,Moderate
PO-00682,Beta_Supplies,2023-05-04,2023-05-22,Raw Materials,Delivered,1981,102.43,90.99,204,Yes,FALSE,Nothing,202913.83000000002,180251.19,22662.640000000014,11.168602948354984,18,2023,2,2023-05-01,10.297829379101465,Slightly Late,1,Moderate
PO-00683,Epsilon_Group,2022-01-07,2022-01-26,MRO,Pending,739,68.47,66.09,19,Yes,FALSE,Nothing,50599.33,48840.51,1758.8199999999997,3.475974879509267,19,2022,1,2022-01-01,2.571041948579161,Slightly Late,1,Moderate
PO-00684,Beta_Supplies,2022-12-27,2022-12-28,Raw Materials,Delivered,1748,68.25,62.84,171,Yes,FALSE,Nothing,119301,109844.32,9456.679999999993,7.926739926739922,1,2022,4,2022-12-01,9.782608695652174,On Time,1,Short
PO-00685,Delta_Logistics,2022-11-02,2022-11-06,Office Supplies,Cancelled,429,58.95,55.35,59,No,FALSE,Nothing,25289.550000000003,23745.15,1544.4000000000015,6.106870229007636,4,2022,4,2022-11-01,13.752913752913754,On Time,0,Short
PO-00686,Gamma_Co,2023-02-04,NA,Electronics,Delivered,1618,32.76,28.41,62,Yes,FALSE,Missing for delivered,53005.68,45967.38,7038.300000000003,13.278388278388272,NA,2023,1,2023-02-01,3.8318912237330034,NA,1,NA
PO-00687,Beta_Supplies,2023-03-06,2023-03-07,Packaging,Delivered,1006,27.7,23.66,101,No,FALSE,Nothing,27866.2,23801.96,4064.2400000000016,14.58483754512635,1,2023,1,2023-03-01,10.03976143141153,On Time,0,Short
PO-00688,Beta_Supplies,2023-07-06,2023-07-15,Electronics,Partially Delivered,740,32.53,29.35,84,Yes,FALSE,Nothing,24072.2,21719,2353.2000000000007,9.775591761450968,9,2023,3,2023-07-01,11.351351351351353,On Time,1,Short
PO-00689,Gamma_Co,2023-07-14,NA,Raw Materials,Delivered,1500,29.19,27.24,72,Yes,FALSE,Missing for delivered,43785,40860,2925,6.680369989722518,NA,2023,3,2023-07-01,4.8,NA,1,NA
PO-00690,Delta_Logistics,2023-09-10,2023-09-29,Office Supplies,Cancelled,1686,88.18,77.15,0,Yes,FALSE,Nothing,148671.48,130074.90000000001,18596.58,12.508505330006805,19,2023,3,2023-09-01,0,Slightly Late,1,Moderate
PO-00691,Epsilon_Group,2022-08-14,2022-08-16,Raw Materials,Cancelled,1341,42.96,41.75,39,Yes,FALSE,Nothing,57609.36,55986.75,1622.6100000000006,2.8165735567970223,2,2022,3,2022-08-01,2.9082774049217,On Time,1,Short
PO-00692,Alpha_Inc,2023-05-15,2023-05-21,MRO,Cancelled,1908,16.42,15.31,36,Yes,FALSE,Nothing,31329.360000000004,29211.48,2117.8800000000047,6.760048721071871,6,2023,2,2023-05-01,1.8867924528301887,On Time,1,Short
PO-00693,Gamma_Co,2022-08-13,2022-09-02,MRO,Partially Delivered,1650,100.62,90.45,85,Yes,FALSE,Nothing,166023,149242.5,16780.5,10.107334525939178,20,2022,3,2022-08-01,5.151515151515151,Slightly Late,1,Moderate
PO-00694,Alpha_Inc,2022-10-07,2022-10-20,MRO,Delivered,1490,93.57,81.68,29,Yes,FALSE,Nothing,139419.3,121703.20000000001,17716.099999999977,12.70706422998823,13,2022,4,2022-10-01,1.9463087248322148,On Time,1,Short
PO-00695,Delta_Logistics,2023-03-23,2023-03-31,Raw Materials,Delivered,1241,100.04,97.56,187,Yes,FALSE,Nothing,124149.64000000001,121071.96,3077.6800000000076,2.4790083966413476,8,2023,1,2023-03-01,15.068493150684931,On Time,1,Short
PO-00696,Beta_Supplies,2023-05-13,2023-05-17,MRO,Delivered,1915,107.51,102.66,184,Yes,FALSE,Nothing,205881.65000000002,196593.9,9287.75000000003,4.5112082596967795,4,2023,2,2023-05-01,9.608355091383812,On Time,1,Short
PO-00697,Beta_Supplies,2022-01-30,2022-02-14,Raw Materials,Delivered,1116,25.65,24.28,121,Yes,FALSE,Nothing,28625.399999999998,27096.48,1528.9199999999983,5.341130604288489,15,2022,1,2022-01-01,10.842293906810035,Slightly Late,1,Moderate
PO-00698,Delta_Logistics,2023-02-03,2023-02-08,Raw Materials,Delivered,1629,48.63,43.28,260,Yes,FALSE,Nothing,79218.27,70503.12,8715.150000000009,11.001439440674483,5,2023,1,2023-02-01,15.960712093308778,On Time,1,Short
PO-00699,Epsilon_Group,2022-12-11,2022-12-18,Office Supplies,Delivered,334,82.54,74.63,0,Yes,FALSE,Nothing,27568.36,24926.42,2641.9400000000023,9.583232372183197,7,2022,4,2022-12-01,0,On Time,1,Short
PO-00700,Epsilon_Group,2023-11-16,2023-12-06,Packaging,Delivered,446,80.63,70.37,0,Yes,FALSE,Nothing,35960.979999999996,31385.02,4575.9599999999955,12.724792260945048,20,2023,4,2023-11-01,0,Slightly Late,1,Moderate
PO-00701,Delta_Logistics,2023-11-27,NA,Electronics,Delivered,61,26.47,24.62,6,Yes,FALSE,Missing for delivered,1614.6699999999998,1501.8200000000002,112.84999999999968,6.989044200982236,NA,2023,4,2023-11-01,9.836065573770492,NA,1,NA
PO-00702,Delta_Logistics,2023-02-19,2023-02-21,Packaging,Delivered,1680,88.85,87.53,0,Yes,FALSE,Nothing,149268,147050.4,2217.600000000006,1.4856499718626823,2,2023,1,2023-02-01,0,On Time,1,Short
PO-00703,Delta_Logistics,2022-06-19,2022-07-06,Electronics,Delivered,1375,30.95,30.02,223,Yes,FALSE,Nothing,42556.25,41277.5,1278.75,3.004846526655896,17,2022,2,2022-06-01,16.21818181818182,Slightly Late,1,Moderate
PO-00704,Delta_Logistics,2023-04-24,2023-05-05,Electronics,Partially Delivered,1971,32.4,30.48,321,Yes,FALSE,Nothing,63860.399999999994,60076.08,3784.3199999999924,5.92592592592592,11,2023,2,2023-04-01,16.28614916286149,On Time,1,Short
PO-00705,Delta_Logistics,2022-05-11,NA,Raw Materials,Pending,1326,59.49,56.21,0,Yes,FALSE,Expected - Pending,78883.74,74534.46,4349.279999999999,5.513531685997648,NA,2022,2,2022-05-01,0,NA,1,NA
PO-00706,Delta_Logistics,2023-09-30,2023-10-13,MRO,Cancelled,548,69.7,61.87,90,Yes,FALSE,Nothing,38195.6,33904.76,4290.8399999999965,11.23385939741751,13,2023,3,2023-09-01,16.423357664233578,On Time,1,Short
PO-00707,Beta_Supplies,2023-07-01,2023-07-07,MRO,Delivered,803,67.81,61.53,78,Yes,FALSE,Nothing,54451.43,49408.590000000004,5042.8399999999965,9.26117091874355,6,2023,3,2023-07-01,9.71357409713574,On Time,1,Short
PO-00708,Alpha_Inc,2022-01-28,2022-02-15,MRO,Delivered,84,18.23,15.55,0,Yes,FALSE,Nothing,1531.32,1306.2,225.1199999999999,14.701042238069114,18,2022,1,2022-01-01,0,Slightly Late,1,Moderate
PO-00709,Epsilon_Group,2023-02-08,2023-02-20,Packaging,Delivered,776,94.75,90.89,19,Yes,FALSE,Nothing,73526,70530.64,2995.3600000000006,4.073878627968337,12,2023,1,2023-02-01,2.448453608247423,On Time,1,Short
PO-00710,Alpha_Inc,2023-08-30,2023-09-08,MRO,Delivered,898,37.12,35.54,18,No,FALSE,Nothing,33333.759999999995,31914.92,1418.8399999999965,4.256465517241375,9,2023,3,2023-08-01,2.0044543429844097,On Time,0,Short
PO-00711,Beta_Supplies,2023-08-01,2023-08-08,Office Supplies,Cancelled,139,23.71,20.18,14,Yes,FALSE,Nothing,3295.69,2805.02,490.6700000000001,14.888232813159007,7,2023,3,2023-08-01,10.071942446043165,On Time,1,Short
PO-00712,Gamma_Co,2023-11-10,NA,Raw Materials,Delivered,825,99.89,97.65,30,Yes,FALSE,Missing for delivered,82409.25,80561.25,1848,2.2424667133847183,NA,2023,4,2023-11-01,3.6363636363636362,NA,1,NA
PO-00713,Alpha_Inc,2022-01-28,2022-02-07,MRO,Delivered,654,96.01,90.31,10,Yes,FALSE,Nothing,62790.54,59062.74,3727.800000000003,5.936881574835957,10,2022,1,2022-01-01,1.529051987767584,On Time,1,Short
PO-00714,Gamma_Co,2022-03-27,2022-04-06,MRO,Delivered,1995,88.47,82.65,87,No,FALSE,Nothing,176497.65,164886.75,11610.899999999994,6.57850118684299,10,2022,1,2022-03-01,4.360902255639098,On Time,0,Short
PO-00715,Beta_Supplies,2023-10-21,2023-10-28,MRO,Delivered,1019,91.56,77.93,111,No,FALSE,Nothing,93299.64,79410.67000000001,13888.969999999987,14.88641328090869,7,2023,4,2023-10-01,10.893032384690873,On Time,0,Short
PO-00716,Epsilon_Group,2023-03-15,2023-03-31,Packaging,Pending,1675,73.8,65.34,42,Yes,FALSE,Nothing,123615,109444.5,14170.5,11.463414634146334,16,2023,1,2023-03-01,2.5074626865671643,Slightly Late,1,Moderate
PO-00717,Gamma_Co,2022-05-19,2022-05-31,Raw Materials,Pending,1071,60.77,58.5,0,Yes,FALSE,Nothing,65084.670000000006,62653.5,2431.1700000000055,3.7353957544841254,12,2022,2,2022-05-01,0,On Time,1,Short
PO-00718,Beta_Supplies,2023-04-18,2023-04-27,Office Supplies,Delivered,467,19.17,17.11,49,Yes,FALSE,Nothing,8952.390000000001,7990.37,962.0200000000013,10.745957224830475,9,2023,2,2023-04-01,10.492505353319057,On Time,1,Short
PO-00719,Delta_Logistics,2022-07-06,2022-07-25,MRO,Pending,164,48.16,47.46,27,Yes,FALSE,Nothing,7898.24,7783.4400000000005,114.79999999999927,1.4534883720930145,19,2022,3,2022-07-01,16.463414634146343,Slightly Late,1,Moderate
PO-00720,Epsilon_Group,2022-02-21,2022-03-06,Electronics,Cancelled,666,43.76,41.13,18,Yes,FALSE,Nothing,29144.16,27392.58,1751.579999999998,6.010054844606937,13,2022,1,2022-02-01,2.7027027027027026,On Time,1,Short
PO-00721,Delta_Logistics,2022-09-24,2022-10-07,Packaging,Partially Delivered,1976,34.71,31.56,286,No,FALSE,Nothing,68586.96,62362.56,6224.400000000009,9.075194468452901,13,2022,3,2022-09-01,14.473684210526317,On Time,0,Short
PO-00722,Epsilon_Group,2023-01-24,2023-01-29,MRO,Delivered,1269,79.61,71.86,47,Yes,FALSE,Nothing,101025.09,91190.34,9834.75,9.734957919859315,5,2023,1,2023-01-01,3.7037037037037033,On Time,1,Short
PO-00723,Epsilon_Group,2022-12-02,2022-12-12,MRO,Delivered,875,57.63,51.8,16,Yes,FALSE,Nothing,50426.25,45325,5101.25,10.116258892937715,10,2022,4,2022-12-01,1.8285714285714287,On Time,1,Short
PO-00724,Alpha_Inc,2022-08-05,NA,Packaging,Partially Delivered,1574,17.9,15.85,31,Yes,FALSE,Expected - Pending,28174.6,24947.899999999998,3226.7000000000007,11.452513966480442,NA,2022,3,2022-08-01,1.9695044472681067,NA,1,NA
PO-00725,Epsilon_Group,2023-04-11,2023-04-26,Office Supplies,Partially Delivered,1699,32.05,29.34,69,Yes,FALSE,Nothing,54452.95,49848.659999999996,4604.290000000001,8.455538221528853,15,2023,2,2023-04-01,4.061212477928193,Slightly Late,1,Moderate
PO-00726,Alpha_Inc,2022-12-01,2022-12-17,Electronics,Delivered,1566,75.43,71.27,27,Yes,FALSE,Nothing,118123.38,111608.81999999999,6514.560000000012,5.515047063502599,16,2022,4,2022-12-01,1.7241379310344827,Slightly Late,1,Moderate
PO-00727,Gamma_Co,2022-12-12,2022-12-30,Electronics,Delivered,1148,17.78,17.16,61,Yes,FALSE,Nothing,20411.440000000002,19699.68,711.760000000002,3.487064116985382,18,2022,4,2022-12-01,5.313588850174216,Slightly Late,1,Moderate
PO-00728,Epsilon_Group,2023-01-24,2023-02-11,Office Supplies,Delivered,462,91.81,83.14,11,Yes,FALSE,Nothing,42416.22,38410.68,4005.540000000001,9.443415749918312,18,2023,1,2023-01-01,2.380952380952381,Slightly Late,1,Moderate
PO-00729,Gamma_Co,2022-10-12,2022-10-17,Packaging,Delivered,1449,57.02,49.28,71,Yes,FALSE,Nothing,82621.98000000001,71406.72,11215.26000000001,13.574184496667838,5,2022,4,2022-10-01,4.899930986887509,On Time,1,Short
PO-00730,Epsilon_Group,2023-03-08,2023-03-27,MRO,Delivered,1493,56.98,52.51,43,Yes,FALSE,Nothing,85071.14,78397.43,6673.710000000006,7.8448578448578425,19,2023,1,2023-03-01,2.8801071667782985,Slightly Late,1,Moderate
PO-00731,Alpha_Inc,2022-09-16,2022-09-18,Office Supplies,Delivered,778,65.85,62.08,0,No,FALSE,Nothing,51231.299999999996,48298.24,2933.0599999999977,5.725132877752462,2,2022,3,2022-09-01,0,On Time,0,Short
PO-00732,Delta_Logistics,2022-03-25,2022-04-11,Packaging,Partially Delivered,1350,85.06,82.34,0,No,FALSE,Nothing,114831,111159,3672,3.1977427698095444,17,2022,1,2022-03-01,0,Slightly Late,0,Moderate
PO-00733,Epsilon_Group,2023-04-27,2023-05-05,Packaging,Delivered,1070,44.4,40.07,26,Yes,FALSE,Nothing,47508,42874.9,4633.0999999999985,9.752252252252248,8,2023,2,2023-04-01,2.4299065420560746,On Time,1,Short
PO-00734,Beta_Supplies,2022-01-20,2022-02-03,Packaging,Pending,810,71.02,66.8,73,Yes,FALSE,Nothing,57526.2,54108,3418.199999999997,5.941988172345817,14,2022,1,2022-01-01,9.012345679012345,On Time,1,Short
PO-00735,Delta_Logistics,2023-07-07,2023-07-23,Packaging,Cancelled,725,66.4,62.1,118,Yes,FALSE,Nothing,48140.00000000001,45022.5,3117.5000000000073,6.475903614457837,16,2023,3,2023-07-01,16.275862068965516,Slightly Late,1,Moderate
PO-00736,Alpha_Inc,2022-02-23,2022-02-28,Electronics,Delivered,1467,34.2,30.5,25,Yes,FALSE,Nothing,50171.4,44743.5,5427.9000000000015,10.818713450292405,5,2022,1,2022-02-01,1.7041581458759374,On Time,1,Short
PO-00737,Beta_Supplies,2022-12-25,2023-01-12,Packaging,Delivered,1942,93.98,81.31,198,Yes,FALSE,Nothing,182509.16,157904.02000000002,24605.139999999985,13.481591828048522,18,2022,4,2022-12-01,10.1956745623069,Slightly Late,1,Moderate
PO-00738,Gamma_Co,2022-08-18,NA,Office Supplies,Delivered,506,84.63,72.69,20,Yes,FALSE,Missing for delivered,42822.78,36781.14,6041.639999999999,14.108472172988302,NA,2022,3,2022-08-01,3.9525691699604746,NA,1,NA
PO-00739,Alpha_Inc,2023-10-28,2023-11-13,MRO,Delivered,969,76.53,75.64,30,Yes,FALSE,Nothing,74157.57,73295.16,862.4100000000035,1.1629426368744291,16,2023,4,2023-10-01,3.0959752321981426,Slightly Late,1,Moderate
PO-00740,Delta_Logistics,2022-03-12,2022-03-19,MRO,Delivered,241,87.42,82.15,0,Yes,FALSE,Nothing,21068.22,19798.15,1270.0699999999997,6.028368794326236,7,2022,1,2022-03-01,0,On Time,1,Short
PO-00741,Gamma_Co,2023-10-30,2023-11-09,Raw Materials,Delivered,788,97.3,94.44,32,Yes,FALSE,Nothing,76672.4,74418.72,2253.679999999993,2.9393627954779027,10,2023,4,2023-10-01,4.060913705583756,On Time,1,Short
PO-00742,Gamma_Co,2022-02-11,2022-02-13,Office Supplies,Delivered,1762,74.12,65.71,94,Yes,FALSE,Nothing,130599.44,115781.01999999999,14818.420000000013,11.346465191581233,2,2022,1,2022-02-01,5.334846765039727,On Time,1,Short
PO-00743,Alpha_Inc,2022-02-01,NA,Raw Materials,Pending,1172,85.76,81.43,25,Yes,FALSE,Expected - Pending,100510.72,95435.96,5074.759999999995,5.048973880597012,NA,2022,1,2022-02-01,2.1331058020477816,NA,1,NA
PO-00744,Delta_Logistics,2022-09-11,2022-09-30,Office Supplies,Delivered,1621,75.68,73.78,226,No,FALSE,Nothing,122677.28000000001,119597.38,3079.9000000000087,2.5105708245243203,19,2022,3,2022-09-01,13.942011104256633,Slightly Late,0,Moderate
PO-00745,Alpha_Inc,2022-07-24,2022-07-26,Packaging,Delivered,1027,73.35,65.42,24,No,FALSE,Nothing,75330.45,67186.34,8144.110000000001,10.811179277436937,2,2022,3,2022-07-01,2.3369036027263874,On Time,0,Short
PO-00746,Beta_Supplies,2022-01-21,NA,Raw Materials,Delivered,1058,65.68,57.21,101,Yes,FALSE,Missing for delivered,69489.44,60528.18,8961.260000000002,12.895858708891602,NA,2022,1,2022-01-01,9.546313799621927,NA,1,NA
PO-00747,Beta_Supplies,2023-09-29,2023-10-05,Packaging,Delivered,145,85.52,81.86,11,No,FALSE,Nothing,12400.4,11869.7,530.6999999999989,4.279700654817583,6,2023,3,2023-09-01,7.586206896551724,On Time,0,Short
PO-00748,Epsilon_Group,2022-06-06,NA,Office Supplies,Delivered,1737,24.88,24.28,46,Yes,FALSE,Missing for delivered,43216.56,42174.36,1042.199999999997,2.411575562700956,NA,2022,2,2022-06-01,2.648244099021301,NA,1,NA
PO-00749,Gamma_Co,2022-09-02,2022-09-15,Electronics,Delivered,712,92.85,89.39,43,Yes,FALSE,Nothing,66109.2,63645.68,2463.519999999997,3.7264404954227186,13,2022,3,2022-09-01,6.03932584269663,On Time,1,Short
PO-00750,Epsilon_Group,2022-05-10,2022-05-16,Electronics,Delivered,1263,90.24,86.84,28,Yes,FALSE,Nothing,113973.12,109678.92,4294.199999999997,3.7677304964538916,6,2022,2,2022-05-01,2.2169437846397466,On Time,1,Short
PO-00751,Delta_Logistics,2023-04-30,NA,Electronics,Delivered,1809,13.58,12.68,0,No,FALSE,Missing for delivered,24566.22,22938.12,1628.1000000000022,6.627393225331373,NA,2023,2,2023-04-01,0,NA,0,NA
PO-00752,Beta_Supplies,2023-11-17,NA,Electronics,Cancelled,86,93.6,88.22,5,Yes,FALSE,Nothing,8049.5999999999995,7586.92,462.6799999999994,5.747863247863243,NA,2023,4,2023-11-01,5.813953488372093,NA,1,NA
PO-00753,Epsilon_Group,2022-04-28,NA,MRO,Delivered,1853,21.92,20.72,0,Yes,FALSE,Missing for delivered,40617.76,38394.159999999996,2223.600000000006,5.474452554744539,NA,2022,2,2022-04-01,0,NA,1,NA
PO-00754,Beta_Supplies,2023-08-01,2023-08-02,Electronics,Delivered,1442,43.98,41.82,140,No,FALSE,Nothing,63419.159999999996,60304.44,3114.719999999994,4.911323328785804,1,2023,3,2023-08-01,9.70873786407767,On Time,0,Short
PO-00755,Beta_Supplies,2022-08-12,2022-09-01,Office Supplies,Pending,1768,79.61,74.97,207,No,FALSE,Nothing,140750.48,132546.96,8203.520000000019,5.828413515889965,20,2022,3,2022-08-01,11.70814479638009,Slightly Late,0,Moderate
PO-00756,Beta_Supplies,2023-04-22,2023-05-03,Electronics,Partially Delivered,1598,26.3,26.03,154,No,FALSE,Nothing,42027.4,41595.94,431.4599999999991,1.0266159695817474,11,2023,2,2023-04-01,9.637046307884855,On Time,0,Short
PO-00757,Alpha_Inc,2023-12-18,2024-01-05,MRO,Cancelled,328,93.23,82.63,6,Yes,FALSE,Nothing,30579.440000000002,27102.64,3476.800000000003,11.369730773356226,18,2023,4,2023-12-01,1.8292682926829267,Slightly Late,1,Moderate
PO-00758,Epsilon_Group,2022-09-20,2022-09-25,Packaging,Delivered,266,88.29,80.22,4,Yes,FALSE,Nothing,23485.140000000003,21338.52,2146.6200000000026,9.14033299354401,5,2022,3,2022-09-01,1.5037593984962405,On Time,1,Short
PO-00759,Gamma_Co,2023-01-13,2023-01-28,Raw Materials,Delivered,916,59.01,53.37,47,Yes,FALSE,Nothing,54053.159999999996,48886.92,5166.239999999998,9.557702084392478,15,2023,1,2023-01-01,5.131004366812228,Slightly Late,1,Moderate
PO-00760,Epsilon_Group,2022-06-21,2022-06-25,Packaging,Cancelled,922,10.84,9.27,29,Yes,FALSE,Nothing,9994.48,8546.94,1447.539999999999,14.483394833948344,4,2022,2,2022-06-01,3.14533622559653,On Time,1,Short
PO-00761,Gamma_Co,2023-09-13,2023-09-28,Packaging,Delivered,1871,39.42,37.41,101,No,FALSE,Nothing,73754.82,69994.11,3760.7100000000064,5.098934550989358,15,2023,3,2023-09-01,5.398182789951898,Slightly Late,0,Moderate
PO-00762,Epsilon_Group,2023-09-14,2023-09-20,Raw Materials,Delivered,1346,72.08,67.04,38,Yes,FALSE,Nothing,97019.68,90235.84000000001,6783.839999999982,6.992230854605983,6,2023,3,2023-09-01,2.823179791976226,On Time,1,Short
PO-00763,Epsilon_Group,2022-04-28,2022-05-09,Electronics,Delivered,1954,99.78,87.47,57,Yes,FALSE,Nothing,194970.12,170916.38,24053.73999999999,12.337141711765886,11,2022,2,2022-04-01,2.9170931422722624,On Time,1,Short
PO-00764,Beta_Supplies,2022-06-17,2022-07-06,Electronics,Delivered,111,68.53,65.22,11,Yes,FALSE,Nothing,7606.83,7239.42,367.40999999999985,4.830001459214945,19,2022,2,2022-06-01,9.90990990990991,Slightly Late,1,Moderate
PO-00765,Gamma_Co,2022-11-15,2022-11-22,Office Supplies,Pending,645,35.05,30.88,27,Yes,FALSE,Nothing,22607.249999999996,19917.6,2689.649999999998,11.897289586305273,7,2022,4,2022-11-01,4.186046511627907,On Time,1,Short
PO-00766,Gamma_Co,2022-04-21,2022-05-04,Electronics,Cancelled,1953,68.07,62.95,87,Yes,FALSE,Nothing,132940.71,122941.35,9999.359999999986,7.52166887028058,13,2022,2,2022-04-01,4.45468509984639,On Time,1,Short
PO-00767,Gamma_Co,2023-08-16,2023-09-02,Electronics,Delivered,778,64.17,61.6,47,Yes,FALSE,Nothing,49924.26,47924.8,1999.4599999999991,4.004986753934861,17,2023,3,2023-08-01,6.041131105398458,Slightly Late,1,Moderate
PO-00768,Epsilon_Group,2022-01-27,2022-02-09,Office Supplies,Delivered,1415,80.19,78.34,0,Yes,FALSE,Nothing,113468.84999999999,110851.1,2617.7499999999854,2.307020825539337,13,2022,1,2022-01-01,0,On Time,1,Short
PO-00769,Gamma_Co,2022-11-16,2022-11-22,Raw Materials,Delivered,446,20.61,19.46,14,Yes,FALSE,Nothing,9192.06,8679.16,512.8999999999996,5.579815623483738,6,2022,4,2022-11-01,3.1390134529147984,On Time,1,Short
PO-00770,Epsilon_Group,2023-08-13,NA,Office Supplies,Delivered,748,85.95,79.16,32,Yes,FALSE,Missing for delivered,64290.6,59211.68,5078.919999999998,7.8999418266434045,NA,2023,3,2023-08-01,4.27807486631016,NA,1,NA
PO-00771,Alpha_Inc,2023-11-25,2023-12-03,Electronics,Pending,1092,65.17,63.11,21,Yes,FALSE,Nothing,71165.64,68916.12,2249.520000000004,3.1609636335737337,8,2023,4,2023-11-01,1.9230769230769231,On Time,1,Short
PO-00772,Beta_Supplies,2023-01-20,2023-02-02,Electronics,Delivered,226,102.47,99.16,28,Yes,FALSE,Nothing,23158.22,22410.16,748.0600000000013,3.2302137210891013,13,2023,1,2023-01-01,12.389380530973451,On Time,1,Short
PO-00773,Delta_Logistics,2023-02-11,2023-02-20,Electronics,Delivered,1685,43.42,42.24,262,Yes,FALSE,Nothing,73162.7,71174.40000000001,1988.2999999999884,2.717641639797328,9,2023,1,2023-02-01,15.548961424332344,On Time,1,Short
PO-00774,Alpha_Inc,2022-07-23,NA,Office Supplies,Delivered,445,68.94,60.35,7,Yes,FALSE,Missing for delivered,30678.3,26855.75,3822.5499999999993,12.460110240789087,NA,2022,3,2022-07-01,1.5730337078651686,NA,1,NA
PO-00775,Gamma_Co,2022-03-19,2022-04-07,Raw Materials,Delivered,494,94.82,81.89,29,Yes,FALSE,Nothing,46841.079999999994,40453.66,6387.419999999991,13.63636363636363,19,2022,1,2022-03-01,5.870445344129554,Slightly Late,1,Moderate
PO-00776,Beta_Supplies,2023-08-30,2023-09-11,MRO,Delivered,1306,21.05,18.27,128,Yes,FALSE,Nothing,27491.3,23860.62,3630.6800000000003,13.206650831353924,12,2023,3,2023-08-01,9.80091883614089,On Time,1,Short
PO-00777,Beta_Supplies,2023-12-09,2023-12-11,Office Supplies,Delivered,1988,105.2,93.23,187,Yes,FALSE,Nothing,209137.6,185341.24000000002,23796.359999999986,11.378326996197718,2,2023,4,2023-12-01,9.406438631790746,On Time,1,Short
